dataset,minsup,algorithm,run_type,run_id,campaign_id,group,status,patterns,mining_s,wall_s,external_mem_mb,log_path
D50T40,40%,BIDE+,measured,2,20260112_221617,D50T40_0.4_group,OK,5268,3387.776,3387.776,20242.409606933594,logs_itemsets/BIDE+_D50T40_0.4_run2_20260112_221617.log
D50T40,40%,BIDE+,measured,1,20260112_221617,D50T40_0.4_group,OK,5268,3401.569,3401.569,23142.658729553223,logs_itemsets/BIDE+_D50T40_0.4_run1_20260112_221617.log
D50T30,40%,TriBack-Clo,warmup,1,20260112_221617,D50T30_0.4_group,OK,646,91.149,91.149,636.8200759887695,logs_itemsets/TriBack-Clo-Java_D50T30_0.4_runwarmup1_20260112_221617.log
D50T30,40%,TriBack-Clo,measured,3,20260112_221617,D50T30_0.4_group,OK,646,82.816,82.816,620.2113189697266,logs_itemsets/TriBack-Clo-Java_D50T30_0.4_run3_20260112_221617.log
D50T30,40%,TriBack-Clo,measured,2,20260112_221617,D50T30_0.4_group,OK,646,85.292,85.292,632.7432556152344,logs_itemsets/TriBack-Clo-Java_D50T30_0.4_run2_20260112_221617.log
D50T30,40%,TriBack-Clo,measured,1,20260112_221617,D50T30_0.4_group,OK,646,83.16,83.16,626.8140258789062,logs_itemsets/TriBack-Clo-Java_D50T30_0.4_run1_20260112_221617.log
D50T30,40%,CloSpan,warmup,1,20260112_221617,D50T30_0.4_group,OK,646,177.053,177.053,14956.114990234375,logs_itemsets/CloSpan_D50T30_0.4_runwarmup1_20260112_221617.log
D50T30,40%,CloSpan,measured,3,20260112_221617,D50T30_0.4_group,OK,646,171.794,171.794,13594.408554077148,logs_itemsets/CloSpan_D50T30_0.4_run3_20260112_221617.log
D50T30,40%,CloSpan,measured,2,20260112_221617,D50T30_0.4_group,OK,646,171.169,171.169,14360.307975769043,logs_itemsets/CloSpan_D50T30_0.4_run2_20260112_221617.log
D50T30,40%,CloSpan,measured,1,20260112_221617,D50T30_0.4_group,OK,646,173.405,173.405,1918.8590927124023,logs_itemsets/CloSpan_D50T30_0.4_run1_20260112_221617.log
D50T30,40%,CloFast,warmup,1,20260112_221617,D50T30_0.4_group,OK,646,,,6615.950424194336,logs_itemsets/CloFast_D50T30_0.4_runwarmup1_20260112_221617.log
D50T30,40%,CloFast,measured,3,20260112_221617,D50T30_0.4_group,OK,646,,,6647.839553833008,logs_itemsets/CloFast_D50T30_0.4_run3_20260112_221617.log
D50T30,40%,CloFast,measured,2,20260112_221617,D50T30_0.4_group,OK,646,,,9527.878074645996,logs_itemsets/CloFast_D50T30_0.4_run2_20260112_221617.log
D50T30,40%,CloFast,measured,1,20260112_221617,D50T30_0.4_group,OK,646,,,10148.599891662598,logs_itemsets/CloFast_D50T30_0.4_run1_20260112_221617.log
D50T30,40%,ClaSP,warmup,1,20260112_221617,D50T30_0.4_group,OK,646,296.698,296.698,18634.220817565918,logs_itemsets/ClaSP_D50T30_0.4_runwarmup1_20260112_221617.log
D50T30,40%,ClaSP,measured,3,20260112_221617,D50T30_0.4_group,OK,646,280.593,280.593,23026.493476867676,logs_itemsets/ClaSP_D50T30_0.4_run3_20260112_221617.log
D50T30,40%,ClaSP,measured,2,20260112_221617,D50T30_0.4_group,OK,646,279.906,279.906,22464.185752868652,logs_itemsets/ClaSP_D50T30_0.4_run2_20260112_221617.log
D50T30,40%,ClaSP,measured,1,20260112_221617,D50T30_0.4_group,OK,646,285.068,285.068,29638.200508117676,logs_itemsets/ClaSP_D50T30_0.4_run1_20260112_221617.log
D50T30,40%,BIDE+,warmup,1,20260112_221617,D50T30_0.4_group,OK,646,180.39,180.39,16309.830787658691,logs_itemsets/BIDE+_D50T30_0.4_runwarmup1_20260112_221617.log
D50T30,40%,BIDE+,measured,3,20260112_221617,D50T30_0.4_group,OK,646,177.074,177.074,16144.356201171875,logs_itemsets/BIDE+_D50T30_0.4_run3_20260112_221617.log
D50T30,40%,BIDE+,measured,2,20260112_221617,D50T30_0.4_group,OK,646,180.829,180.829,15791.206092834473,logs_itemsets/BIDE+_D50T30_0.4_run2_20260112_221617.log
D50T30,40%,BIDE+,measured,1,20260112_221617,D50T30_0.4_group,OK,646,180.389,180.389,15962.537246704102,logs_itemsets/BIDE+_D50T30_0.4_run1_20260112_221617.log
D50T20,40%,TriBack-Clo,warmup,1,20260112_221617,D50T20_0.4_group,OK,108,14.922,14.922,765.6403274536133,logs_itemsets/TriBack-Clo-Java_D50T20_0.4_runwarmup1_20260112_221617.log
D50T20,40%,TriBack-Clo,measured,3,20260112_221617,D50T20_0.4_group,OK,108,14.835,14.835,764.8302001953125,logs_itemsets/TriBack-Clo-Java_D50T20_0.4_run3_20260112_221617.log
D50T20,40%,TriBack-Clo,measured,2,20260112_221617,D50T20_0.4_group,OK,108,14.873,14.873,764.7216033935547,logs_itemsets/TriBack-Clo-Java_D50T20_0.4_run2_20260112_221617.log
D50T20,40%,TriBack-Clo,measured,1,20260112_221617,D50T20_0.4_group,OK,108,14.806,14.806,764.2863388061523,logs_itemsets/TriBack-Clo-Java_D50T20_0.4_run1_20260112_221617.log
D50T20,40%,CloSpan,warmup,1,20260112_221617,D50T20_0.4_group,OK,108,19.89,19.89,1721.5094604492188,logs_itemsets/CloSpan_D50T20_0.4_runwarmup1_20260112_221617.log
D50T20,40%,CloSpan,measured,3,20260112_221617,D50T20_0.4_group,OK,108,20.406,20.406,2134.157783508301,logs_itemsets/CloSpan_D50T20_0.4_run3_20260112_221617.log
D50T20,40%,CloSpan,measured,2,20260112_221617,D50T20_0.4_group,OK,108,19.828,19.828,1433.3400497436523,logs_itemsets/CloSpan_D50T20_0.4_run2_20260112_221617.log
D50T20,40%,CloSpan,measured,1,20260112_221617,D50T20_0.4_group,OK,108,20.66,20.66,1976.9419479370117,logs_itemsets/CloSpan_D50T20_0.4_run1_20260112_221617.log
D50T20,40%,CloFast,warmup,1,20260112_221617,D50T20_0.4_group,OK,108,,,21976.739059448242,logs_itemsets/CloFast_D50T20_0.4_runwarmup1_20260112_221617.log
D50T20,40%,CloFast,measured,3,20260112_221617,D50T20_0.4_group,OK,108,,,22146.108695983887,logs_itemsets/CloFast_D50T20_0.4_run3_20260112_221617.log
D50T20,40%,CloFast,measured,2,20260112_221617,D50T20_0.4_group,OK,108,,,15708.819389343262,logs_itemsets/CloFast_D50T20_0.4_run2_20260112_221617.log
D50T20,40%,CloFast,measured,1,20260112_221617,D50T20_0.4_group,OK,108,,,13325.099418640137,logs_itemsets/CloFast_D50T20_0.4_run1_20260112_221617.log
D50T20,40%,ClaSP,warmup,1,20260112_221617,D50T20_0.4_group,OK,108,32.582,32.582,10560.571327209473,logs_itemsets/ClaSP_D50T20_0.4_runwarmup1_20260112_221617.log
D50T20,40%,ClaSP,measured,3,20260112_221617,D50T20_0.4_group,OK,108,32.975,32.975,26142.385864257812,logs_itemsets/ClaSP_D50T20_0.4_run3_20260112_221617.log
D50T20,40%,ClaSP,measured,2,20260112_221617,D50T20_0.4_group,OK,108,32.45,32.45,26170.75591278076,logs_itemsets/ClaSP_D50T20_0.4_run2_20260112_221617.log
D50T20,40%,ClaSP,measured,1,20260112_221617,D50T20_0.4_group,OK,108,32.907,32.907,25130.95304107666,logs_itemsets/ClaSP_D50T20_0.4_run1_20260112_221617.log
D50T20,40%,BIDE+,warmup,1,20260112_221617,D50T20_0.4_group,OK,108,9.323,9.323,8719.04695892334,logs_itemsets/BIDE+_D50T20_0.4_runwarmup1_20260112_221617.log
D50T20,40%,BIDE+,measured,3,20260112_221617,D50T20_0.4_group,OK,108,9.289,9.289,8612.662101745605,logs_itemsets/BIDE+_D50T20_0.4_run3_20260112_221617.log
D50T20,40%,BIDE+,measured,2,20260112_221617,D50T20_0.4_group,OK,108,9.23,9.23,8446.62190246582,logs_itemsets/BIDE+_D50T20_0.4_run2_20260112_221617.log
D50T20,40%,BIDE+,measured,1,20260112_221617,D50T20_0.4_group,OK,108,9.283,9.283,8730.288925170898,logs_itemsets/BIDE+_D50T20_0.4_run1_20260112_221617.log
D50T10,40%,TriBack-Clo,warmup,1,20260112_221617,D50T10_0.4_group,OK,3,1.109,1.109,433.4394226074219,logs_itemsets/TriBack-Clo-Java_D50T10_0.4_runwarmup1_20260112_221617.log
D50T10,40%,TriBack-Clo,measured,3,20260112_221617,D50T10_0.4_group,OK,3,1.183,1.183,447.7577438354492,logs_itemsets/TriBack-Clo-Java_D50T10_0.4_run3_20260112_221617.log
D50T10,40%,TriBack-Clo,measured,2,20260112_221617,D50T10_0.4_group,OK,3,1.11,1.11,432.5018997192383,logs_itemsets/TriBack-Clo-Java_D50T10_0.4_run2_20260112_221617.log
D50T10,40%,TriBack-Clo,measured,1,20260112_221617,D50T10_0.4_group,OK,3,1.204,1.204,447.6641159057617,logs_itemsets/TriBack-Clo-Java_D50T10_0.4_run1_20260112_221617.log
D50T10,40%,CloSpan,warmup,1,20260112_221617,D50T10_0.4_group,OK,3,0.285,0.285,316.80567169189453,logs_itemsets/CloSpan_D50T10_0.4_runwarmup1_20260112_221617.log
D50T10,40%,CloSpan,measured,3,20260112_221617,D50T10_0.4_group,OK,3,0.291,0.291,330.6335754394531,logs_itemsets/CloSpan_D50T10_0.4_run3_20260112_221617.log
D50T10,40%,CloSpan,measured,2,20260112_221617,D50T10_0.4_group,OK,3,0.288,0.288,315.09442138671875,logs_itemsets/CloSpan_D50T10_0.4_run2_20260112_221617.log
D50T10,40%,CloSpan,measured,1,20260112_221617,D50T10_0.4_group,OK,3,0.291,0.291,317.48670196533203,logs_itemsets/CloSpan_D50T10_0.4_run1_20260112_221617.log
D50T10,40%,CloFast,warmup,1,20260112_221617,D50T10_0.4_group,OK,3,,,18058.576774597168,logs_itemsets/CloFast_D50T10_0.4_runwarmup1_20260112_221617.log
D50T10,40%,CloFast,measured,3,20260112_221617,D50T10_0.4_group,OK,3,,,2167.7391204833984,logs_itemsets/CloFast_D50T10_0.4_run3_20260112_221617.log
D50T10,40%,CloFast,measured,2,20260112_221617,D50T10_0.4_group,OK,3,,,23458.97797393799,logs_itemsets/CloFast_D50T10_0.4_run2_20260112_221617.log
D50T10,40%,CloFast,measured,1,20260112_221617,D50T10_0.4_group,OK,3,,,9232.724235534668,logs_itemsets/CloFast_D50T10_0.4_run1_20260112_221617.log
D50T10,40%,ClaSP,warmup,1,20260112_221617,D50T10_0.4_group,OK,3,0.086,0.086,4730.609565734863,logs_itemsets/ClaSP_D50T10_0.4_runwarmup1_20260112_221617.log
D50T10,40%,ClaSP,measured,3,20260112_221617,D50T10_0.4_group,OK,3,0.08,0.08,4545.433540344238,logs_itemsets/ClaSP_D50T10_0.4_run3_20260112_221617.log
D50T10,40%,ClaSP,measured,2,20260112_221617,D50T10_0.4_group,OK,3,0.088,0.088,4737.433540344238,logs_itemsets/ClaSP_D50T10_0.4_run2_20260112_221617.log
D50T10,40%,ClaSP,measured,1,20260112_221617,D50T10_0.4_group,OK,3,0.082,0.082,4524.929023742676,logs_itemsets/ClaSP_D50T10_0.4_run1_20260112_221617.log
D50T10,40%,BIDE+,warmup,1,20260112_221617,D50T10_0.4_group,OK,3,1.317,1.317,499.8351287841797,logs_itemsets/BIDE+_D50T10_0.4_runwarmup1_20260112_221617.log
D50T10,40%,BIDE+,measured,3,20260112_221617,D50T10_0.4_group,OK,3,1.31,1.31,500.6760940551758,logs_itemsets/BIDE+_D50T10_0.4_run3_20260112_221617.log
D50T10,40%,BIDE+,measured,2,20260112_221617,D50T10_0.4_group,OK,3,1.307,1.307,499.7033462524414,logs_itemsets/BIDE+_D50T10_0.4_run2_20260112_221617.log
D50T10,40%,BIDE+,measured,1,20260112_221617,D50T10_0.4_group,OK,3,1.31,1.31,498.87711334228516,logs_itemsets/BIDE+_D50T10_0.4_run1_20260112_221617.log
D20C80,5%,TriBack-Clo,warmup,1,20260112_221617,D20C80_0.05_group,OK,1208,8.684,8.684,801.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.05_runwarmup1_20260112_221617.log
D20C80,5%,TriBack-Clo,measured,3,20260112_221617,D20C80_0.05_group,OK,1208,8.431,8.431,801.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.05_run3_20260112_221617.log
D20C80,5%,TriBack-Clo,measured,2,20260112_221617,D20C80_0.05_group,OK,1208,8.508,8.508,785.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.05_run2_20260112_221617.log
D20C80,5%,TriBack-Clo,measured,1,20260112_221617,D20C80_0.05_group,OK,1208,8.656,8.656,785.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.05_run1_20260112_221617.log
D20C80,5%,CloSpan,warmup,1,20260112_221617,D20C80_0.05_group,OK,1208,70.881,70.881,1394.7587661743164,logs_itemsets/CloSpan_D20C80_0.05_runwarmup1_20260112_221617.log
D20C80,5%,CloSpan,measured,3,20260112_221617,D20C80_0.05_group,OK,1208,70.44,70.44,1481.7158584594727,logs_itemsets/CloSpan_D20C80_0.05_run3_20260112_221617.log
D20C80,5%,CloSpan,measured,2,20260112_221617,D20C80_0.05_group,OK,1208,70.491,70.491,1408.243408203125,logs_itemsets/CloSpan_D20C80_0.05_run2_20260112_221617.log
D20C80,5%,CloSpan,measured,1,20260112_221617,D20C80_0.05_group,OK,1208,69.766,69.766,1483.674415588379,logs_itemsets/CloSpan_D20C80_0.05_run1_20260112_221617.log
D20C80,5%,CloFast,warmup,1,20260112_221617,D20C80_0.05_group,OK,1208,,,15467.577323913574,logs_itemsets/CloFast_D20C80_0.05_runwarmup1_20260112_221617.log
D20C80,5%,CloFast,measured,3,20260112_221617,D20C80_0.05_group,OK,1208,,,27294.03604888916,logs_itemsets/CloFast_D20C80_0.05_run3_20260112_221617.log
D20C80,5%,CloFast,measured,2,20260112_221617,D20C80_0.05_group,OK,1208,,,30605.852920532227,logs_itemsets/CloFast_D20C80_0.05_run2_20260112_221617.log
D20C80,5%,CloFast,measured,1,20260112_221617,D20C80_0.05_group,OK,1208,,,15979.30770111084,logs_itemsets/CloFast_D20C80_0.05_run1_20260112_221617.log
D20C80,5%,ClaSP,warmup,1,20260112_221617,D20C80_0.05_group,OK,1208,224.366,224.366,2473.9039611816406,logs_itemsets/ClaSP_D20C80_0.05_runwarmup1_20260112_221617.log
D20C80,5%,ClaSP,measured,3,20260112_221617,D20C80_0.05_group,OK,1208,222.965,222.965,3159.2745971679688,logs_itemsets/ClaSP_D20C80_0.05_run3_20260112_221617.log
D20C80,5%,ClaSP,measured,2,20260112_221617,D20C80_0.05_group,OK,1208,227.782,227.782,2697.87979888916,logs_itemsets/ClaSP_D20C80_0.05_run2_20260112_221617.log
D20C80,5%,ClaSP,measured,1,20260112_221617,D20C80_0.05_group,OK,1208,229.447,229.447,4539.681968688965,logs_itemsets/ClaSP_D20C80_0.05_run1_20260112_221617.log
D20C80,5%,BIDE+,warmup,1,20260112_221617,D20C80_0.05_group,OK,1208,9.787,9.787,8841.31916809082,logs_itemsets/BIDE+_D20C80_0.05_runwarmup1_20260112_221617.log
D20C80,5%,BIDE+,measured,3,20260112_221617,D20C80_0.05_group,OK,1208,9.52,9.52,9049.138137817383,logs_itemsets/BIDE+_D20C80_0.05_run3_20260112_221617.log
D20C80,5%,BIDE+,measured,2,20260112_221617,D20C80_0.05_group,OK,1208,9.432,9.432,9079.239418029785,logs_itemsets/BIDE+_D20C80_0.05_run2_20260112_221617.log
D20C80,5%,BIDE+,measured,1,20260112_221617,D20C80_0.05_group,OK,1208,9.448,9.448,9048.807090759277,logs_itemsets/BIDE+_D20C80_0.05_run1_20260112_221617.log
D20C80,10%,TriBack-Clo,warmup,1,20260112_221617,D20C80_0.1_group,OK,228,3.009,3.009,721.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.1_runwarmup1_20260112_221617.log
D20C80,10%,TriBack-Clo,measured,3,20260112_221617,D20C80_0.1_group,OK,228,2.99,2.99,721.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.1_run3_20260112_221617.log
D20C80,10%,TriBack-Clo,measured,2,20260112_221617,D20C80_0.1_group,OK,228,3.115,3.115,705.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.1_run2_20260112_221617.log
D20C80,10%,TriBack-Clo,measured,1,20260112_221617,D20C80_0.1_group,OK,228,2.991,2.991,721.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C80_0.1_run1_20260112_221617.log
D20C80,10%,CloSpan,warmup,1,20260112_221617,D20C80_0.1_group,OK,228,9.264,9.264,1124.722915649414,logs_itemsets/CloSpan_D20C80_0.1_runwarmup1_20260112_221617.log
D20C80,10%,CloSpan,measured,3,20260112_221617,D20C80_0.1_group,OK,228,8.955,8.955,375.4798355102539,logs_itemsets/CloSpan_D20C80_0.1_run3_20260112_221617.log
D20C80,10%,CloSpan,measured,2,20260112_221617,D20C80_0.1_group,OK,228,6.761,6.761,372.2165832519531,logs_itemsets/CloSpan_D20C80_0.1_run2_20260112_221617.log
D20C80,10%,CloSpan,measured,1,20260112_221617,D20C80_0.1_group,OK,228,9.276,9.276,376.34918212890625,logs_itemsets/CloSpan_D20C80_0.1_run1_20260112_221617.log
D20C80,10%,CloFast,warmup,1,20260112_221617,D20C80_0.1_group,OK,228,,,24187.45021057129,logs_itemsets/CloFast_D20C80_0.1_runwarmup1_20260112_221617.log
D20C80,10%,CloFast,measured,3,20260112_221617,D20C80_0.1_group,OK,228,,,18233.96150970459,logs_itemsets/CloFast_D20C80_0.1_run3_20260112_221617.log
D20C80,10%,CloFast,measured,2,20260112_221617,D20C80_0.1_group,OK,228,,,13877.062477111816,logs_itemsets/CloFast_D20C80_0.1_run2_20260112_221617.log
D20C80,10%,CloFast,measured,1,20260112_221617,D20C80_0.1_group,OK,228,,,22737.959350585938,logs_itemsets/CloFast_D20C80_0.1_run1_20260112_221617.log
D20C80,10%,ClaSP,warmup,1,20260112_221617,D20C80_0.1_group,OK,228,14.861,14.861,3017.903160095215,logs_itemsets/ClaSP_D20C80_0.1_runwarmup1_20260112_221617.log
D20C80,10%,ClaSP,measured,3,20260112_221617,D20C80_0.1_group,OK,228,15.162,15.162,3020.658302307129,logs_itemsets/ClaSP_D20C80_0.1_run3_20260112_221617.log
D20C80,10%,ClaSP,measured,2,20260112_221617,D20C80_0.1_group,OK,228,15.177,15.177,3019.396957397461,logs_itemsets/ClaSP_D20C80_0.1_run2_20260112_221617.log
D20C80,10%,ClaSP,measured,1,20260112_221617,D20C80_0.1_group,OK,228,14.812,14.812,2994.8548889160156,logs_itemsets/ClaSP_D20C80_0.1_run1_20260112_221617.log
D20C80,10%,BIDE+,warmup,1,20260112_221617,D20C80_0.1_group,OK,228,1.471,1.471,856.477912902832,logs_itemsets/BIDE+_D20C80_0.1_runwarmup1_20260112_221617.log
D20C80,10%,BIDE+,measured,3,20260112_221617,D20C80_0.1_group,OK,228,1.483,1.483,850.641731262207,logs_itemsets/BIDE+_D20C80_0.1_run3_20260112_221617.log
D20C80,10%,BIDE+,measured,2,20260112_221617,D20C80_0.1_group,OK,228,1.469,1.469,854.7816390991211,logs_itemsets/BIDE+_D20C80_0.1_run2_20260112_221617.log
D20C80,10%,BIDE+,measured,1,20260112_221617,D20C80_0.1_group,OK,228,1.471,1.471,852.9987258911133,logs_itemsets/BIDE+_D20C80_0.1_run1_20260112_221617.log
D20C70,5%,TriBack-Clo,warmup,1,20260112_221617,D20C70_0.05_group,OK,947,5.901,5.901,705.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.05_runwarmup1_20260112_221617.log
D20C70,5%,TriBack-Clo,measured,3,20260112_221617,D20C70_0.05_group,OK,947,5.963,5.963,689.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.05_run3_20260112_221617.log
D20C70,5%,TriBack-Clo,measured,2,20260112_221617,D20C70_0.05_group,OK,947,5.866,5.866,689.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.05_run2_20260112_221617.log
D20C70,5%,TriBack-Clo,measured,1,20260112_221617,D20C70_0.05_group,OK,947,6.041,6.041,705.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.05_run1_20260112_221617.log
D20C70,5%,CloSpan,warmup,1,20260112_221617,D20C70_0.05_group,OK,947,44.713,44.713,6635.479446411133,logs_itemsets/CloSpan_D20C70_0.05_runwarmup1_20260112_221617.log
D20C70,5%,CloSpan,measured,3,20260112_221617,D20C70_0.05_group,OK,947,45.013,45.013,6632.431533813477,logs_itemsets/CloSpan_D20C70_0.05_run3_20260112_221617.log
D20C70,5%,CloSpan,measured,2,20260112_221617,D20C70_0.05_group,OK,947,44.882,44.882,6629.516761779785,logs_itemsets/CloSpan_D20C70_0.05_run2_20260112_221617.log
D20C70,5%,CloSpan,measured,1,20260112_221617,D20C70_0.05_group,OK,947,44.589,44.589,6582.172966003418,logs_itemsets/CloSpan_D20C70_0.05_run1_20260112_221617.log
D20C70,5%,CloFast,warmup,1,20260112_221617,D20C70_0.05_group,OK,947,,,4993.079429626465,logs_itemsets/CloFast_D20C70_0.05_runwarmup1_20260112_221617.log
D20C70,5%,CloFast,measured,3,20260112_221617,D20C70_0.05_group,OK,947,,,28686.70662689209,logs_itemsets/CloFast_D20C70_0.05_run3_20260112_221617.log
D20C70,5%,CloFast,measured,2,20260112_221617,D20C70_0.05_group,OK,947,,,23487.90689086914,logs_itemsets/CloFast_D20C70_0.05_run2_20260112_221617.log
D20C70,5%,CloFast,measured,1,20260112_221617,D20C70_0.05_group,OK,947,,,21150.307723999023,logs_itemsets/CloFast_D20C70_0.05_run1_20260112_221617.log
D20C70,5%,ClaSP,warmup,1,20260112_221617,D20C70_0.05_group,OK,947,136.48,136.48,3273.1670684814453,logs_itemsets/ClaSP_D20C70_0.05_runwarmup1_20260112_221617.log
D20C70,5%,ClaSP,measured,3,20260112_221617,D20C70_0.05_group,OK,947,121.507,121.507,10615.446311950684,logs_itemsets/ClaSP_D20C70_0.05_run3_20260112_221617.log
D20C70,5%,ClaSP,measured,2,20260112_221617,D20C70_0.05_group,OK,947,124.254,124.254,9053.115158081055,logs_itemsets/ClaSP_D20C70_0.05_run2_20260112_221617.log
D20C70,5%,ClaSP,measured,1,20260112_221617,D20C70_0.05_group,OK,947,129.553,129.553,8819.956184387207,logs_itemsets/ClaSP_D20C70_0.05_run1_20260112_221617.log
D20C70,5%,BIDE+,warmup,1,20260112_221617,D20C70_0.05_group,OK,947,5.404,5.404,4664.281120300293,logs_itemsets/BIDE+_D20C70_0.05_runwarmup1_20260112_221617.log
D20C70,5%,BIDE+,measured,3,20260112_221617,D20C70_0.05_group,OK,947,5.391,5.391,4694.709846496582,logs_itemsets/BIDE+_D20C70_0.05_run3_20260112_221617.log
D20C70,5%,BIDE+,measured,2,20260112_221617,D20C70_0.05_group,OK,947,5.321,5.321,4390.200828552246,logs_itemsets/BIDE+_D20C70_0.05_run2_20260112_221617.log
D20C70,5%,BIDE+,measured,1,20260112_221617,D20C70_0.05_group,OK,947,5.379,5.379,4662.672462463379,logs_itemsets/BIDE+_D20C70_0.05_run1_20260112_221617.log
D20C70,10%,TriBack-Clo,warmup,1,20260112_221617,D20C70_0.1_group,OK,143,1.939,1.939,641.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.1_runwarmup1_20260112_221617.log
D20C70,10%,TriBack-Clo,measured,3,20260112_221617,D20C70_0.1_group,OK,143,1.896,1.896,641.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.1_run3_20260112_221617.log
D20C70,10%,TriBack-Clo,measured,2,20260112_221617,D20C70_0.1_group,OK,143,1.933,1.933,625.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.1_run2_20260112_221617.log
D20C70,10%,TriBack-Clo,measured,1,20260112_221617,D20C70_0.1_group,OK,143,1.928,1.928,641.4335403442383,logs_itemsets/TriBack-Clo-Java_D20C70_0.1_run1_20260112_221617.log
D20C70,10%,CloSpan,warmup,1,20260112_221617,D20C70_0.1_group,OK,143,3.631,3.631,660.6965103149414,logs_itemsets/CloSpan_D20C70_0.1_runwarmup1_20260112_221617.log
D20C70,10%,CloSpan,measured,3,20260112_221617,D20C70_0.1_group,OK,143,3.593,3.593,649.1614532470703,logs_itemsets/CloSpan_D20C70_0.1_run3_20260112_221617.log
D20C70,10%,CloSpan,measured,2,20260112_221617,D20C70_0.1_group,OK,143,3.606,3.606,658.0100555419922,logs_itemsets/CloSpan_D20C70_0.1_run2_20260112_221617.log
D20C70,10%,CloSpan,measured,1,20260112_221617,D20C70_0.1_group,OK,143,3.582,3.582,648.4773559570312,logs_itemsets/CloSpan_D20C70_0.1_run1_20260112_221617.log
D20C70,10%,CloFast,warmup,1,20260112_221617,D20C70_0.1_group,OK,143,,,25809.590538024902,logs_itemsets/CloFast_D20C70_0.1_runwarmup1_20260112_221617.log
D20C70,10%,CloFast,measured,3,20260112_221617,D20C70_0.1_group,OK,143,,,12660.597297668457,logs_itemsets/CloFast_D20C70_0.1_run3_20260112_221617.log
D20C70,10%,CloFast,measured,2,20260112_221617,D20C70_0.1_group,OK,143,,,25353.56079864502,logs_itemsets/CloFast_D20C70_0.1_run2_20260112_221617.log
D20C70,10%,CloFast,measured,1,20260112_221617,D20C70_0.1_group,OK,143,,,24776.62338256836,logs_itemsets/CloFast_D20C70_0.1_run1_20260112_221617.log
D20C70,10%,ClaSP,warmup,1,20260112_221617,D20C70_0.1_group,OK,143,5.703,5.703,2525.0325088500977,logs_itemsets/ClaSP_D20C70_0.1_runwarmup1_20260112_221617.log
D20C70,10%,ClaSP,measured,3,20260112_221617,D20C70_0.1_group,OK,143,5.761,5.761,2543.0783081054688,logs_itemsets/ClaSP_D20C70_0.1_run3_20260112_221617.log
D20C70,10%,ClaSP,measured,2,20260112_221617,D20C70_0.1_group,OK,143,5.741,5.741,2547.7839965820312,logs_itemsets/ClaSP_D20C70_0.1_run2_20260112_221617.log
D20C70,10%,ClaSP,measured,1,20260112_221617,D20C70_0.1_group,OK,143,5.813,5.813,2517.626609802246,logs_itemsets/ClaSP_D20C70_0.1_run1_20260112_221617.log
