campaign_id,dataset,minsup,algorithm,group,n_measured,n_ok,status_summary,patterns,count_consistent,output_equivalent,comparison_eligible,wall_min_s,wall_median_s,wall_max_s,wall_range_pct,mem_min_mb,mem_median_mb,mem_max_mb,mem_range_pct
20260114_165858,D5N1,0.6%,BIDE+,D5N1_0.006_group,3,3,3/3 OK,932124,True,False,False,367.497,367.567,373.172,1.5439362075485588,9813.675743103027,9813.732398986816,9813.90599822998,0.0023462543871371187
20260114_165858,D5N1,0.6%,ClaSP,D5N1_0.006_group,3,3,3/3 OK,933146,True,False,False,932.322,944.717,954.798,2.3791251771694593,13698.838317871094,17655.658645629883,17672.86449432373,22.508512744928296
20260114_165858,D5N1,0.6%,CloFast,D5N1_0.006_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.6%,CloSpan,D5N1_0.006_group,3,3,3/3 OK,933146,True,False,False,491.74,492.492,496.91,1.0497632448851995,2953.462844848633,2964.540351867676,3061.5615463256836,3.6463899507708857
20260114_165858,D5N1,0.6%,TriBack-Clo,D5N1_0.006_group,3,3,3/3 OK,933146,True,False,False,61.832,61.836,62.253,0.6808331716152394,241.43354034423828,241.43354034423828,241.43354034423828,0.0
20260114_165858,D5N1,0.8%,BIDE+,D5N1_0.008_group,3,3,3/3 OK,415750,True,False,False,210.059,210.836,234.272,11.484281621734425,9813.979629516602,9814.05152130127,9814.057052612305,0.000788900440710742
20260114_165858,D5N1,0.8%,ClaSP,D5N1_0.008_group,3,3,3/3 OK,416432,True,False,False,622.96,625.487,629.093,0.980515981946855,8285.829849243164,15035.985458374023,15980.249153137207,51.17336223286099
20260114_165858,D5N1,0.8%,CloFast,D5N1_0.008_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.8%,CloSpan,D5N1_0.008_group,3,3,3/3 OK,416432,True,False,False,291.904,294.318,294.335,0.8259773442331028,8427.425704956055,8488.039337158203,8490.822364807129,0.7468940391633414
20260114_165858,D5N1,0.8%,TriBack-Clo,D5N1_0.008_group,3,3,3/3 OK,416432,True,False,False,36.257,37.116,37.344,2.928656105183757,209.43354034423828,209.43354034423828,209.43354034423828,0.0
20260114_165858,D5N1,1%,BIDE+,D5N1_0.01_group,3,3,3/3 OK,226359,True,False,False,137.145,137.603,137.653,0.36917799757271375,9813.913772583008,9814.250297546387,9814.494453430176,0.005916711206286862
20260114_165858,D5N1,1%,ClaSP,D5N1_0.01_group,3,3,3/3 OK,226779,True,False,False,463.781,466.259,468.496,1.0112405336947865,5496.572639465332,9467.755500793457,10111.434288024902,48.74293224167878
20260114_165858,D5N1,1%,CloFast,D5N1_0.01_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,1%,CloSpan,D5N1_0.01_group,3,3,3/3 OK,226779,True,False,False,199.514,201.813,202.679,1.5682835099820092,2292.8196411132812,6065.80924987793,7155.473457336426,80.16496424316347
20260114_165858,D5N1,1%,TriBack-Clo,D5N1_0.01_group,3,3,3/3 OK,226779,True,False,False,23.606,24.311,24.406,3.290691456542294,193.43354034423828,193.43354034423828,193.43354034423828,0.0
20260114_165858,D5N1,1.5%,BIDE+,D5N1_0.015_group,3,3,3/3 OK,81664,True,False,False,67.28,67.571,68.11,1.2283376004498947,9813.723907470703,9813.929710388184,9813.940521240234,0.002207207264812191
20260114_165858,D5N1,1.5%,ClaSP,D5N1_0.015_group,3,3,3/3 OK,81858,True,False,False,232.596,234.722,237.006,1.8788183468102677,5661.359474182129,9368.617240905762,10024.948585510254,46.5766611990037
20260114_165858,D5N1,1.5%,CloFast,D5N1_0.015_group,3,3,3/3 OK,81858,True,False,False,,,,,4347.745193481445,12197.17546081543,22684.709243774414,150.3377901646343
20260114_165858,D5N1,1.5%,CloSpan,D5N1_0.015_group,3,3,3/3 OK,81858,True,False,False,103.552,103.678,103.98,0.41281660525858643,8045.535781860352,8077.487258911133,8107.310935974121,0.7647818205546385
20260114_165858,D5N1,1.5%,TriBack-Clo,D5N1_0.015_group,3,3,3/3 OK,81858,True,False,False,12.657,12.821,13.168,3.9856485453552706,177.43354034423828,177.43354034423828,177.43354034423828,0.0
20260118_150328,D5N1,10%,BIDE+,D5N1_0.1_group,3,3,3/3 OK,432,True,False,False,1.316,1.35,1.371,4.07407407407407,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N1,10%,ClaSP,D5N1_0.1_group,3,3,3/3 OK,433,True,False,False,9.891,9.896,9.934,0.43451899757477014,1877.7586822509766,1878.3408889770508,1879.5563354492188,0.09570431058556118
20260118_150328,D5N1,10%,CloFast,D5N1_0.1_group,3,3,3/3 OK,433,True,False,False,,,,,7793.385810852051,7805.827476501465,7903.300315856934,1.4081083054393353
20260118_150328,D5N1,10%,CloSpan,D5N1_0.1_group,3,3,3/3 OK,433,True,False,False,2.124,2.164,2.251,5.868761552680211,792.7639846801758,792.7920837402344,792.8680114746094,0.0131215733061834
20260118_150328,D5N1,10%,TriBack-Clo,D5N1_0.1_group,3,3,3/3 OK,433,True,False,False,0.553,0.573,0.674,21.11692844677138,145.43354034423828,145.43354034423828,145.43354034423828,0.0
20260114_165858,D5N1,2%,BIDE+,D5N1_0.02_group,3,3,3/3 OK,41904,True,False,False,44.675,44.918,45.209,1.1888329845496373,9814.17830657959,9814.436897277832,9814.622573852539,0.004526671041844921
20260114_165858,D5N1,2%,ClaSP,D5N1_0.02_group,3,3,3/3 OK,41994,True,False,False,142.048,142.192,144.857,1.9754979183076387,1886.658561706543,3932.266212463379,4227.8969802856445,59.5391637310442
20260114_165858,D5N1,2%,CloFast,D5N1_0.02_group,3,3,3/3 OK,41994,True,False,False,,,,,2922.6476974487305,8385.957229614258,10387.253273010254,89.01316058709358
20260114_165858,D5N1,2%,CloSpan,D5N1_0.02_group,3,3,3/3 OK,41994,True,False,False,64.025,65.763,65.902,2.854188525462639,9390.124221801758,9392.381874084473,9420.587715148926,0.32434257630881747
20260114_165858,D5N1,2%,TriBack-Clo,D5N1_0.02_group,3,3,3/3 OK,41994,True,False,False,8.131,8.32,8.464,4.002403846153848,177.43354034423828,177.43354034423828,177.43354034423828,0.0
20260118_150328,D5N1,3%,BIDE+,D5N1_0.03_group,3,3,3/3 OK,16313,True,False,False,25.939,25.961,25.979,0.15407726975077674,9813.253761291504,9813.312309265137,9813.394371032715,0.0014328469000031954
20260118_150328,D5N1,3%,ClaSP,D5N1_0.03_group,3,3,3/3 OK,16330,True,False,False,66.994,67.298,68.568,2.3388510802698415,1639.0033111572266,2358.478271484375,2359.8150939941406,30.56257891166624
20260118_150328,D5N1,3%,CloFast,D5N1_0.03_group,3,3,3/3 OK,16330,True,False,False,,,,,5338.429542541504,8842.660705566406,10485.576332092285,58.20812265600873
20260118_150328,D5N1,3%,CloSpan,D5N1_0.03_group,3,3,3/3 OK,16330,True,False,False,33.227,33.264,33.615,1.1664261664261821,321.0188293457031,400.5110626220703,9598.211311340332,2316.338635257314
20260118_150328,D5N1,3%,TriBack-Clo,D5N1_0.03_group,3,3,3/3 OK,16330,True,False,False,4.869,4.962,4.963,1.8943974203950082,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260118_150328,D5N1,4%,BIDE+,D5N1_0.04_group,3,3,3/3 OK,7618,True,False,False,15.608,15.936,16.246,4.003514056224888,9812.834175109863,9813.17903137207,9813.204292297363,0.0037716339049431416
20260118_150328,D5N1,4%,ClaSP,D5N1_0.04_group,3,3,3/3 OK,7620,True,False,False,39.215,39.435,39.678,1.1740839355901962,1551.1752548217773,1647.3495407104492,8317.546226501465,410.7428814871656
20260118_150328,D5N1,4%,CloFast,D5N1_0.04_group,3,3,3/3 OK,7620,True,False,False,,,,,8520.986854553223,8777.332382202148,9448.92096710205,10.571937715727913
20260118_150328,D5N1,4%,CloSpan,D5N1_0.04_group,3,3,3/3 OK,7620,True,False,False,18.55,18.6,18.963,2.220430107526883,4052.8940048217773,4084.667091369629,4117.520378112793,1.5821699013748944
20260118_150328,D5N1,4%,TriBack-Clo,D5N1_0.04_group,3,3,3/3 OK,7620,True,False,False,2.907,2.94,3.07,5.544217687074823,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260118_150328,D5N1,5%,BIDE+,D5N1_0.05_group,3,3,3/3 OK,4003,True,False,False,9.852,9.93,10.494,6.465256797583076,9811.680236816406,9811.752632141113,9812.051315307617,0.0037819796841939038
20260118_150328,D5N1,5%,ClaSP,D5N1_0.05_group,3,3,3/3 OK,4004,True,False,False,29.407,29.708,29.715,1.0367577756833173,414.0067367553711,534.7374267578125,542.5984344482422,24.047633709228187
20260118_150328,D5N1,5%,CloFast,D5N1_0.05_group,3,3,3/3 OK,4004,True,False,False,,,,,6044.300506591797,8503.189414978027,8533.609397888184,29.275002235179766
20260118_150328,D5N1,5%,CloSpan,D5N1_0.05_group,3,3,3/3 OK,4004,True,False,False,11.816,11.993,13.181,11.381639289585578,2161.6659240722656,5503.471405029297,5697.252548217773,64.24284535964962
20260118_150328,D5N1,5%,TriBack-Clo,D5N1_0.05_group,3,3,3/3 OK,4004,True,False,False,1.763,1.867,1.868,5.623995715050895,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260118_150328,D5N1,6%,BIDE+,D5N1_0.06_group,3,3,3/3 OK,2219,True,False,False,6.175,6.238,6.449,4.392433472266752,6866.206024169922,6866.508041381836,6899.584396362305,0.48610402829537286
20260118_150328,D5N1,6%,ClaSP,D5N1_0.06_group,3,3,3/3 OK,2220,True,False,False,22.38,22.434,22.808,1.9078184897922832,682.6475143432617,9163.45492553711,9170.26099395752,92.6246000944536
20260118_150328,D5N1,6%,CloFast,D5N1_0.06_group,3,3,3/3 OK,2220,True,False,False,,,,,9707.31812286377,10217.4087600708,10908.998161315918,11.761103687544173
20260118_150328,D5N1,6%,CloSpan,D5N1_0.06_group,3,3,3/3 OK,2220,True,False,False,7.92,8.136,8.179,3.183382497541794,5470.289688110352,6716.171089172363,6716.237129211426,18.551454758348225
20260118_150328,D5N1,6%,TriBack-Clo,D5N1_0.06_group,3,3,3/3 OK,2220,True,False,False,1.303,1.306,1.482,13.705972434915775,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260118_150328,D5N1,7%,BIDE+,D5N1_0.07_group,3,3,3/3 OK,1298,True,False,False,3.729,3.809,3.876,3.8592806510895192,3041.844482421875,3041.9612579345703,3042.1994552612305,0.011669209738604235
20260118_150328,D5N1,7%,ClaSP,D5N1_0.07_group,3,3,3/3 OK,1299,True,False,False,18.499,18.501,18.72,1.1945300254040325,5995.57462310791,6001.64510345459,6002.716926574707,0.11900576164834728
20260118_150328,D5N1,7%,CloFast,D5N1_0.07_group,3,3,3/3 OK,1316,True,False,False,,,,,8083.879089355469,9760.800277709961,9948.366218566895,19.101785470083037
20260118_150328,D5N1,7%,CloSpan,D5N1_0.07_group,3,3,3/3 OK,1299,True,False,False,5.027,5.127,5.288,5.090696313633707,3035.6851654052734,3052.6504135131836,3053.205207824707,0.5739288829758407
20260118_150328,D5N1,7%,TriBack-Clo,D5N1_0.07_group,3,3,3/3 OK,1299,True,False,False,0.979,0.999,1.041,6.206206206206201,145.43354034423828,145.43354034423828,145.43354034423828,0.0
20260118_150328,D5N1,8%,BIDE+,D5N1_0.08_group,3,3,3/3 OK,848,True,False,False,2.407,2.469,2.747,13.770757391656534,1060.520164489746,1060.7398147583008,1061.1471405029297,0.05910742714286217
20260118_150328,D5N1,8%,ClaSP,D5N1_0.08_group,3,3,3/3 OK,849,True,False,False,15.795,16.038,16.603,5.0380346676643075,1385.8739471435547,1385.8883514404297,4231.94278717041,205.36061487700508
20260118_150328,D5N1,8%,CloFast,D5N1_0.08_group,3,3,3/3 OK,849,True,False,False,,,,,9230.292915344238,9261.676979064941,9421.352867126465,2.0629088254113994
20260118_150328,D5N1,8%,CloSpan,D5N1_0.08_group,3,3,3/3 OK,849,True,False,False,3.567,3.674,3.864,8.083832335329333,1179.5256805419922,1195.5404739379883,1227.7693252563477,4.035299997451849
20260118_150328,D5N1,8%,TriBack-Clo,D5N1_0.08_group,3,3,3/3 OK,849,True,False,False,0.802,1.017,1.031,22.517207472959676,145.43354034423828,145.43354034423828,145.43354034423828,0.0
20260114_165858,D5N1.6,0.1%,BIDE+,D5N1.6_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.1%,ClaSP,D5N1.6_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.1%,CloFast,D5N1.6_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.1%,CloSpan,D5N1.6_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.1%,TriBack-Clo,D5N1.6_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.2%,BIDE+,D5N1.6_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.2%,ClaSP,D5N1.6_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.2%,CloFast,D5N1.6_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.2%,CloSpan,D5N1.6_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.2%,TriBack-Clo,D5N1.6_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.4%,BIDE+,D5N1.6_0.004_group,3,3,3/3 OK,1479030,True,True,True,1419.821,1424.156,1425.627,0.40768005752179115,9821.49178314209,9821.539253234863,9821.694282531738,0.0020617887321658004
20260114_165858,D5N1.6,0.4%,ClaSP,D5N1.6_0.004_group,1,0,"0/1 OK, 1 OOM",0,False,True,False,,,,,,,,
20260114_165858,D5N1.6,0.4%,CloFast,D5N1.6_0.004_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260114_165858,D5N1.6,0.4%,CloSpan,D5N1.6_0.004_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260114_165858,D5N1.6,0.4%,TriBack-Clo,D5N1.6_0.004_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260114_165858,D5N1.6,0.6%,BIDE+,D5N1.6_0.006_group,3,3,3/3 OK,237041,True,False,False,97.145,98.793,98.911,1.7875760428370482,9811.996528625488,9812.311195373535,9812.820892333984,0.008401320464487286
20260114_165858,D5N1.6,0.6%,ClaSP,D5N1.6_0.006_group,3,3,3/3 OK,236046,True,False,False,459.148,462.521,476.918,3.841987715152389,6235.32283782959,7345.96443939209,9069.305824279785,38.57877355426893
20260114_165858,D5N1.6,0.6%,CloFast,D5N1.6_0.006_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1.6,0.6%,CloSpan,D5N1.6_0.006_group,3,3,3/3 OK,236046,True,False,False,216.747,219.36,221.751,2.281181619256013,4153.334381103516,7607.4750900268555,7630.843574523926,45.71173947029163
20260114_165858,D5N1.6,0.6%,TriBack-Clo,D5N1.6_0.006_group,3,3,3/3 OK,236046,True,False,False,22.04,22.392,22.571,2.371382636655959,193.43354034423828,209.43354034423828,209.43354034423828,7.639655030279001
20260114_165858,D5N1.6,0.8%,BIDE+,D5N1.6_0.008_group,3,3,3/3 OK,128694,True,False,False,63.489,63.547,65.597,3.317229766944147,9812.145698547363,9812.147132873535,9812.203834533691,0.0005924899569978176
20260114_165858,D5N1.6,0.8%,ClaSP,D5N1.6_0.008_group,3,3,3/3 OK,128751,True,False,False,282.081,287.81,290.611,2.9637608144261742,6994.504257202148,8087.625556945801,8887.024841308594,23.400200352761313
20260114_165858,D5N1.6,0.8%,CloFast,D5N1.6_0.008_group,3,3,3/3 OK,128823,True,False,False,,,,,12177.93091583252,13570.175254821777,23940.19245147705,86.6773001436746
20260114_165858,D5N1.6,0.8%,CloSpan,D5N1.6_0.008_group,3,3,3/3 OK,128751,True,False,False,125.894,126.416,126.773,0.695323376787741,6179.603569030762,6900.177543640137,7027.362991333008,12.28605230721378
20260114_165858,D5N1.6,0.8%,TriBack-Clo,D5N1.6_0.008_group,3,3,3/3 OK,128751,True,False,False,12.372,12.599,12.607,1.865227398999916,177.43354034423828,177.43354034423828,193.43354034423828,9.017460830099228
20260114_165858,D5N1.6,1%,BIDE+,D5N1.6_0.01_group,3,3,3/3 OK,79444,True,False,False,47.251,47.521,47.791,1.1363397234906654,9814.102401733398,9814.592483520508,9814.747673034668,0.0065746112470079
20260114_165858,D5N1.6,1%,ClaSP,D5N1.6_0.01_group,3,3,3/3 OK,79467,True,False,False,185.103,185.752,187.869,1.4890822171497433,8454.114288330078,8621.168800354004,9346.128952026367,10.34679501530768
20260114_165858,D5N1.6,1%,CloFast,D5N1.6_0.01_group,3,3,3/3 OK,79469,True,False,False,,,,,8313.151473999023,17118.186813354492,21122.984184265137,74.83171465492313
20260114_165858,D5N1.6,1%,CloSpan,D5N1.6_0.01_group,3,3,3/3 OK,79467,True,False,False,88.966,89.153,91.739,3.110383273698036,3420.473403930664,3421.6587448120117,3451.5977096557617,0.9096262382182021
20260114_165858,D5N1.6,1%,TriBack-Clo,D5N1.6_0.01_group,3,3,3/3 OK,79467,True,False,False,9.07,9.186,9.346,3.0045721750489855,193.43354034423828,193.43354034423828,193.43354034423828,0.0
20260114_165858,D5N1.6,1.5%,BIDE+,D5N1.6_0.015_group,3,3,3/3 OK,29312,True,False,False,23.702,24.259,24.456,3.1081248196545523,9812.218887329102,9812.35693359375,9812.528312683105,0.003153425380853732
20260114_165858,D5N1.6,1.5%,ClaSP,D5N1.6_0.015_group,3,3,3/3 OK,29315,True,False,False,87.93,88.556,89.35,1.6035051266994755,1312.8570404052734,3008.0596084594727,4591.217880249023,108.98590010065352
20260114_165858,D5N1.6,1.5%,CloFast,D5N1.6_0.015_group,3,3,3/3 OK,29316,True,False,False,,,,,9756.515251159668,11852.8549118042,15596.593620300293,49.271491236465906
20260114_165858,D5N1.6,1.5%,CloSpan,D5N1.6_0.015_group,3,3,3/3 OK,29315,True,False,False,43.634,43.981,45.529,4.308678747641034,4701.978462219238,5372.968482971191,5420.570991516113,13.374218210554279
20260114_165858,D5N1.6,1.5%,TriBack-Clo,D5N1.6_0.015_group,3,3,3/3 OK,29315,True,False,False,4.629,4.883,4.901,5.570346098709814,177.43354034423828,177.43354034423828,177.43354034423828,0.0
20260118_150328,D5N1.6,10%,BIDE+,D5N1.6_0.1_group,3,3,3/3 OK,275,True,True,True,0.671,0.671,0.686,2.2354694485842046,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N1.6,10%,ClaSP,D5N1.6_0.1_group,3,3,3/3 OK,275,True,True,True,5.509,5.72,5.789,4.895104895104884,401.5768127441406,401.60414123535156,420.2205276489258,4.642311418262842
20260118_150328,D5N1.6,10%,CloFast,D5N1.6_0.1_group,3,3,3/3 OK,275,True,True,False,,,,,2656.09871673584,2783.2565536499023,8319.694808959961,203.48810765565264
20260118_150328,D5N1.6,10%,CloSpan,D5N1.6_0.1_group,3,3,3/3 OK,275,True,True,True,1.358,1.384,1.386,2.023121387283223,119.74839782714844,120.13107299804688,136.96263885498047,14.32954904857289
20260118_150328,D5N1.6,10%,TriBack-Clo,D5N1.6_0.1_group,3,3,3/3 OK,275,True,True,True,0.407,0.428,0.444,8.64485981308412,145.43354034423828,161.43354034423828,161.43354034423828,9.911199349207022
20260114_165858,D5N1.6,2%,BIDE+,D5N1.6_0.02_group,3,3,3/3 OK,12737,True,False,False,13.785,13.912,14.541,5.434157561817138,9813.012687683105,9813.148780822754,9813.20679473877,0.0019780302938379396
20260114_165858,D5N1.6,2%,ClaSP,D5N1.6_0.02_group,3,3,3/3 OK,12739,True,False,False,56.38,56.427,56.774,0.6982472929625859,2448.21964263916,2542.3165283203125,2663.5500717163086,8.46985128242137
20260114_165858,D5N1.6,2%,CloFast,D5N1.6_0.02_group,3,3,3/3 OK,12739,True,False,False,,,,,15395.79778289795,15879.071769714355,15924.812446594238,3.3315213342965158
20260114_165858,D5N1.6,2%,CloSpan,D5N1.6_0.02_group,3,3,3/3 OK,12739,True,False,False,24.942,25.187,25.625,2.7117163616151183,1660.666015625,1804.3960189819336,2154.3463821411133,27.35986786285723
20260114_165858,D5N1.6,2%,TriBack-Clo,D5N1.6_0.02_group,3,3,3/3 OK,12739,True,False,False,2.699,2.742,2.813,4.157549234135679,177.43354034423828,177.43354034423828,177.43354034423828,0.0
20260118_150328,D5N1.6,3%,BIDE+,D5N1.6_0.03_group,3,3,3/3 OK,3527,True,False,False,5.739,5.964,5.973,3.9235412474849087,6340.731788635254,6340.979927062988,6341.169700622559,0.006906061718248009
20260118_150328,D5N1.6,3%,ClaSP,D5N1.6_0.03_group,3,3,3/3 OK,3528,True,False,False,36.303,36.485,36.633,0.90448129368235,3151.358688354492,3310.3606033325195,3485.9840240478516,10.108425509791715
20260118_150328,D5N1.6,3%,CloFast,D5N1.6_0.03_group,3,3,3/3 OK,3528,True,False,False,,,,,8963.140235900879,9810.46265411377,15280.046195983887,64.38948072886423
20260118_150328,D5N1.6,3%,CloSpan,D5N1.6_0.03_group,3,3,3/3 OK,3528,True,False,False,11.025,11.439,11.867,7.360783285252212,8480.151580810547,8480.18514251709,8686.049438476562,2.4279877644853043
20260118_150328,D5N1.6,3%,TriBack-Clo,D5N1.6_0.03_group,3,3,3/3 OK,3528,True,False,False,1.36,1.588,1.685,20.465994962216623,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260118_150328,D5N1.6,4%,BIDE+,D5N1.6_0.04_group,3,3,3/3 OK,1475,True,False,False,2.631,2.664,2.674,1.6141141141141198,1298.2813720703125,1346.1848602294922,1346.7910766601562,3.603495034223904
20260118_150328,D5N1.6,4%,ClaSP,D5N1.6_0.04_group,3,3,3/3 OK,1476,True,False,False,28.27,28.558,28.849,2.0274529028643484,1627.9430923461914,1643.0651168823242,1643.342384338379,0.9372295616260955
20260118_150328,D5N1.6,4%,CloFast,D5N1.6_0.04_group,3,3,3/3 OK,1476,True,False,False,,,,,4534.867057800293,14319.955871582031,15216.279296875,74.59109745073992
20260118_150328,D5N1.6,4%,CloSpan,D5N1.6_0.04_group,3,3,3/3 OK,1476,True,False,False,5.961,6.006,6.269,5.128205128205125,2300.4288787841797,2300.6030502319336,2301.2026290893555,0.033632499317853906
20260118_150328,D5N1.6,4%,TriBack-Clo,D5N1.6_0.04_group,3,3,3/3 OK,1476,True,False,False,0.849,0.906,1.083,25.82781456953642,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260118_150328,D5N1.6,5%,BIDE+,D5N1.6_0.05_group,3,3,3/3 OK,889,True,False,False,1.687,1.702,1.773,5.052878965922436,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N1.6,5%,ClaSP,D5N1.6_0.05_group,3,3,3/3 OK,890,True,False,False,23.611,23.626,23.779,0.7110810124439145,8292.929725646973,8293.016441345215,8308.805358886719,0.19143376058676786
20260118_150328,D5N1.6,5%,CloFast,D5N1.6_0.05_group,3,3,3/3 OK,890,True,False,False,,,,,2608.531539916992,2608.6453170776367,3185.083335876465,22.101578631063614
20260118_150328,D5N1.6,5%,CloSpan,D5N1.6_0.05_group,3,3,3/3 OK,890,True,False,False,3.898,4.036,4.207,7.656095143706635,1227.7990036010742,1292.131248474121,1292.458137512207,5.004068587265329
20260118_150328,D5N1.6,5%,TriBack-Clo,D5N1.6_0.05_group,3,3,3/3 OK,890,True,False,False,0.617,0.659,0.737,18.209408194233685,145.43354034423828,145.43354034423828,145.43354034423828,0.0
20260118_150328,D5N1.6,6%,BIDE+,D5N1.6_0.06_group,3,3,3/3 OK,614,True,True,True,1.148,1.184,1.185,3.1250000000000124,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N1.6,6%,ClaSP,D5N1.6_0.06_group,3,3,3/3 OK,614,True,True,True,18.654,18.806,18.937,1.5048388812081317,5179.455863952637,5179.80362701416,5195.4802322387695,0.30936246699703324
20260118_150328,D5N1.6,6%,CloFast,D5N1.6_0.06_group,3,3,3/3 OK,614,True,True,False,,,,,9125.633415222168,10053.4262008667,10085.581565856934,9.54846767117074
20260118_150328,D5N1.6,6%,CloSpan,D5N1.6_0.06_group,3,3,3/3 OK,614,True,True,True,2.869,3.004,3.041,5.725699067909444,761.8259887695312,778.0058898925781,778.3788528442383,2.1276013831967955
20260118_150328,D5N1.6,6%,TriBack-Clo,D5N1.6_0.06_group,3,3,3/3 OK,614,True,True,True,0.568,0.638,0.649,12.695924764890293,161.43354034423828,161.43354034423828,161.43354034423828,0.0
20260118_150328,D5N1.6,7%,BIDE+,D5N1.6_0.07_group,3,3,3/3 OK,477,True,False,False,1.038,1.039,1.043,0.4812319538017222,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N1.6,7%,ClaSP,D5N1.6_0.07_group,3,3,3/3 OK,477,True,False,False,11.955,12.438,12.655,5.627914455700267,1981.6947860717773,1982.893653869629,1995.2782516479492,0.6850324801667331
20260118_150328,D5N1.6,7%,CloFast,D5N1.6_0.07_group,3,3,3/3 OK,478,True,False,False,,,,,12832.735298156738,13409.10083770752,13536.389305114746,5.2475853189147
20260118_150328,D5N1.6,7%,CloSpan,D5N1.6_0.07_group,3,3,3/3 OK,477,True,False,False,2.451,2.499,2.54,3.56142456982793,713.5904846191406,728.4656600952148,728.7135238647461,2.076012648781385
20260118_150328,D5N1.6,7%,TriBack-Clo,D5N1.6_0.07_group,3,3,3/3 OK,477,True,False,False,0.483,0.507,0.607,24.45759368836292,145.43354034423828,161.43354034423828,161.43354034423828,9.911199349207022
20260118_150328,D5N1.6,8%,BIDE+,D5N1.6_0.08_group,3,3,3/3 OK,398,True,True,True,0.87,0.872,0.889,2.178899082568809,801.4335403442383,801.4335403442383,801.4335403442383,0.0
20260118_150328,D5N1.6,8%,ClaSP,D5N1.6_0.08_group,3,3,3/3 OK,398,True,True,True,9.668,9.696,9.894,2.33085808580859,759.2924270629883,1278.2187271118164,1295.5696487426758,41.95504339788748
20260118_150328,D5N1.6,8%,CloFast,D5N1.6_0.08_group,3,3,3/3 OK,398,True,True,False,,,,,7933.838020324707,7966.208305358887,8077.91902923584,1.808652289624528
20260118_150328,D5N1.6,8%,CloSpan,D5N1.6_0.08_group,3,3,3/3 OK,398,True,True,True,1.957,2.085,2.145,9.016786570743403,184.25314331054688,184.6439208984375,184.73095703125,0.25877576601395075
20260118_150328,D5N1.6,8%,TriBack-Clo,D5N1.6_0.08_group,3,3,3/3 OK,398,True,True,True,0.474,0.5,0.59,23.2,145.43354034423828,161.43354034423828,161.43354034423828,9.911199349207022
20260114_165858,D5N2.5,0.4%,BIDE+,D5N2.5_0.004_group,3,3,3/3 OK,348495,True,True,True,176.624,176.627,176.734,0.06227813414710867,9816.435317993164,9816.959838867188,9817.438171386719,0.010215518959181259
20260114_165858,D5N2.5,0.4%,TriBack-Clo,D5N2.5_0.004_group,1,1,1/1 OK,0,False,True,False,,,,,,,,
20260114_165858,D5N2.5,0.6%,BIDE+,D5N2.5_0.006_group,3,3,3/3 OK,105114,True,False,False,41.418,41.428,41.665,0.5962151202085544,9812.288101196289,9812.36287689209,9812.42864227295,0.0014322857646360343
20260114_165858,D5N2.5,0.6%,ClaSP,D5N2.5_0.006_group,3,3,3/3 OK,104927,True,False,False,179.794,181.717,183.922,2.2716641811167837,3765.7699584960938,10169.388809204102,10397.985763549805,65.21744747384454
20260114_165858,D5N2.5,0.6%,CloFast,D5N2.5_0.006_group,3,3,3/3 OK,107446,True,False,False,,,,,14281.51685333252,14957.32447052002,16681.43154144287,16.045080073247313
